FactID,FechaID,ClienteID,SegmentoID,CiudadID,ComercialID,ProyectoID,Ventas,Costos,Gastos,Utilidad,RentabilidadPorcentaje,MateriaPrima,ManoObra,CostosIndirectos
6645,753,9,1,3,1,5,593391.39,382412.69,164186.92,46791.78,7.89,233869.74,50808.97,97733.99
6646,1427,6,1,3,2,25,145443.21,67749.61,10534.76,67158.84,46.18,43660.4,16774.53,7314.67
6647,1408,7,4,9,5,100,38512.0,22046.62,4272.25,12193.13,31.66,16682.18,5006.56,357.88
6648,459,1,7,3,1,99,72031.72,13834.77,9284.74,48912.21,67.9,10461.01,1437.93,1935.83
6649,1059,5,2,4,4,87,367336.21,233384.24,21937.62,112014.35,30.49,165169.28,56517.82,11697.14
6650,1069,3,6,2,4,94,125641.49,108692.47,26095.16,-9146.14,-7.28,81254.74,22625.4,4812.33
6651,1065,2,4,8,5,87,298006.62,204173.53,33498.23,60334.86,20.25,116464.23,22940.36,64768.94
6652,1346,3,8,7,1,59,7355.87,3828.43,1618.8,1908.64,25.95,2867.3,767.97,193.17
6653,826,3,8,8,4,33,217979.7,151368.45,31631.74,34979.51,16.05,94414.95,29825.49,27128.01
6654,479,1,7,2,4,94,3059623.95,469267.46,271081.32,2319275.17,75.8,277344.69,62327.31,129595.45
6655,398,10,1,5,1,45,687646.63,395289.43,193557.3,98799.9,14.37,239171.87,84499.84,71617.72
6656,195,8,2,5,5,38,120115.52,74777.65,17536.32,27801.55,23.15,48316.29,8454.34,18007.02
6657,1283,7,5,9,1,93,810738.88,706212.31,114734.7,-10208.13,-1.26,429217.59,122469.06,154525.65
6658,1398,10,2,3,2,7,279454.89,162455.01,8490.27,108509.61,38.83,101328.15,16487.31,44639.55
6659,1425,9,7,9,2,10,331854.9,98948.12,25242.45,207664.33,62.58,57493.32,24273.02,17181.78
6660,1343,5,1,2,3,45,184265.45,83121.57,13353.89,87789.99,47.64,51379.16,17682.83,14059.58
6661,815,2,5,5,3,57,1568876.51,1253361.09,309137.62,6377.8,0.41,854322.6,155200.96,243837.53
6662,439,1,4,8,4,52,420694.36,252742.98,47979.22,119972.16,28.52,164693.99,38227.66,49821.34
6663,1076,3,3,3,1,18,99659.86,25094.79,12583.58,61981.49,62.19,15803.33,3113.87,6177.59
6664,611,4,8,1,5,50,809578.86,682693.89,101111.6,25773.37,3.18,492689.25,146774.15,43230.49
6665,670,8,3,7,1,69,373154.91,184815.54,101659.04,86680.33,23.23,139629.49,20114.3,25071.75
6666,35,1,5,8,1,68,118348.77,41865.16,20537.3,55946.31,47.27,30312.95,9464.08,2088.13
6667,571,7,7,4,2,68,56257.26,23436.13,8078.23,24742.9,43.98,14679.46,5655.83,3100.84
6668,415,6,1,1,2,27,1337440.61,422633.24,196489.7,718317.67,53.71,304812.26,85158.14,32662.83
6669,1334,2,6,9,5,95,22719.84,12012.18,4859.39,5848.27,25.74,7026.59,1584.94,3400.65
6670,781,9,7,2,3,23,73077.01,21506.23,13015.2,38555.58,52.76,12473.04,3312.25,5720.94
6671,1285,2,3,7,5,31,486727.48,317480.37,110145.53,59101.58,12.14,199852.06,54475.18,63153.13
6672,1405,5,1,9,5,69,423425.49,304890.07,46720.37,71815.05,16.96,224329.44,58140.62,22420.01
6673,1198,2,7,2,3,3,2839256.33,507646.97,665729.06,1665880.3,58.67,307969.16,101681.42,97996.39
6674,808,9,3,6,5,30,58229.41,14909.54,12737.68,30582.19,52.52,8417.16,2730.42,3761.97
6675,1366,4,7,3,5,60,137725.75,35214.98,4151.91,98358.86,71.42,20435.01,5377.22,9402.74
6676,871,8,4,2,1,24,437417.22,363693.14,57284.03,-16440.05,-3.76,271864.75,84972.39,6856.0
6677,121,10,2,6,5,19,160481.23,94150.25,33548.86,32782.12,20.43,65506.93,10564.49,18078.83
6678,323,9,1,5,1,79,72467.87,49274.26,19569.88,3623.73,5.0,29970.39,8373.59,10930.28
6679,948,3,3,3,5,11,326062.69,215120.32,43776.12,67166.25,20.6,145790.92,46538.0,22791.4
6680,465,2,8,2,1,76,363619.12,298821.17,44331.63,-20466.32,-5.63,200611.59,32610.62,65598.95
6681,261,8,7,7,2,61,513913.1,142959.06,32135.3,338818.74,65.93,100178.6,29421.01,13359.44
6682,233,1,8,6,5,100,329037.93,263716.74,27573.56,37747.63,11.47,159188.16,58797.43,45731.15
6683,931,10,5,4,5,74,1033492.22,778449.08,63893.66,191149.48,18.5,582912.55,155008.44,40528.1
6684,1292,6,6,7,5,33,120082.82,100301.56,30884.19,-11102.93,-9.25,62302.79,10224.79,27773.97
6685,422,2,5,6,4,63,639228.02,235676.58,52354.04,351197.4,54.94,167247.95,29935.77,38492.86
6686,1405,5,6,8,4,98,25191.26,18618.78,6931.97,-359.49,-1.43,10309.38,2817.34,5492.06
6687,349,8,8,1,2,43,1687345.76,706508.77,179943.1,800893.89,47.46,449135.5,95416.49,161956.79
6688,825,10,6,5,1,74,323138.25,241028.76,65578.49,16531.0,5.12,152063.42,58906.9,30058.44
6689,155,6,5,1,1,57,1519979.17,579814.55,69403.04,870761.58,57.29,391375.64,114652.0,73786.91
6690,1376,2,7,8,4,76,140270.72,53871.67,33838.88,52560.17,37.47,30530.66,7786.92,15554.1
6691,84,3,2,6,3,44,5632.69,3409.64,519.55,1703.5,30.24,2494.94,816.45,98.25
6692,427,2,5,4,3,76,115773.59,85016.46,4905.78,25851.35,22.33,51017.49,17946.05,16052.92
6693,325,1,6,9,3,48,120995.49,57332.62,25253.74,38409.13,31.74,40460.7,8180.85,8691.06
6694,489,10,6,1,3,90,227966.2,158229.23,13562.68,56174.29,24.64,116257.15,24815.44,17156.63
6695,1418,5,6,6,5,65,131807.34,105281.4,19200.97,7324.97,5.56,71510.46,13677.56,20093.37
6696,1060,10,2,4,2,64,153059.19,130686.3,48404.64,-26031.75,-17.01,94146.82,32104.54,4434.94
6697,794,7,1,7,4,72,53367.61,28398.12,11028.96,13940.53,26.12,19941.95,5043.35,3412.82
6698,1207,2,6,6,5,41,268977.65,140005.95,31614.96,97356.74,36.2,88451.82,32818.59,18735.55
6699,247,4,5,1,5,73,677534.24,467061.1,185132.38,25340.76,3.74,343774.47,70981.59,52305.04
6700,1192,7,4,2,3,74,135505.12,95792.54,36496.23,3216.35,2.37,59178.84,21948.58,14665.11
6701,9,2,5,7,3,41,790593.18,275777.63,65164.82,449650.73,56.88,187909.08,29806.88,58061.67
6702,1083,2,2,1,1,51,106716.24,68169.16,3645.93,34901.15,32.7,49180.06,16859.16,2129.94
6703,257,7,8,6,5,14,383903.72,330101.14,45529.81,8272.77,2.15,210327.2,78169.65,41604.29
6704,771,5,5,2,1,62,1143446.23,804342.0,228577.5,110526.73,9.67,498399.7,124255.11,181687.19
6705,435,5,1,2,4,72,284034.31,129275.1,64044.46,90714.75,31.94,84759.17,27950.35,16565.58
6706,427,4,6,4,5,64,274601.21,71052.73,43167.85,160380.63,58.4,52446.27,15122.77,3483.69
6707,1326,5,8,5,4,24,48651.93,20154.41,9409.67,19087.85,39.23,15395.59,4740.08,18.74
6708,67,9,4,9,5,41,3158523.95,1664592.27,725822.44,768109.24,24.32,1124214.32,243177.37,297200.58
6709,773,8,5,7,2,17,83518.88,31558.28,3665.66,48294.94,57.83,22158.24,5359.48,4040.56
6710,579,5,6,5,3,91,259543.86,174934.62,29843.6,54765.64,21.1,132557.22,40191.22,2186.18
6711,672,3,2,3,5,85,37875.59,24678.72,9931.8,3265.07,8.62,14132.66,5350.02,5196.04
6712,1031,7,7,1,1,47,4384656.2,1135949.78,2352388.1,896318.32,20.44,685407.19,180638.74,269903.85
6713,398,8,5,8,1,61,101451.19,28937.53,23838.41,48675.25,47.98,20633.82,6564.73,1738.98
6714,604,7,4,2,3,63,188475.06,77206.36,6371.89,104896.81,55.66,57091.11,8264.41,11850.84
6715,1461,8,8,8,2,65,695048.17,233374.17,159611.62,302062.38,43.46,174357.73,50713.83,8302.61
6716,1368,2,5,4,2,38,1486316.77,955389.64,46388.4,484538.73,32.6,616679.79,125170.26,213539.59
6717,1059,7,1,5,5,65,110958.06,94770.34,11895.55,4292.17,3.87,54071.04,13544.4,27154.89
6718,150,3,3,8,2,8,330923.55,284800.59,90941.02,-44818.06,-13.54,185316.82,49550.24,49933.53
6719,49,5,1,6,2,44,465372.51,138208.73,63301.32,263862.46,56.7,83349.39,23144.46,31714.88
6720,495,2,5,5,4,54,753687.38,384812.63,77426.3,291448.45,38.67,237419.84,68529.56,78863.23
6721,498,5,2,5,5,43,589450.17,388331.46,169367.18,31751.53,5.39,282558.33,70566.17,35206.95
6722,1233,7,7,3,1,13,920834.95,269126.1,238714.16,412994.69,44.85,152694.41,40296.02,76135.67
6723,837,2,7,8,3,52,268945.14,42550.56,21694.05,204700.53,76.11,31502.04,5373.46,5675.06
6724,163,9,2,3,5,51,467691.53,401738.87,72586.45,-6633.79,-1.42,260472.98,86483.2,54782.69
6725,421,2,2,7,2,81,114348.7,89733.18,20310.22,4305.3,3.77,61655.19,14356.99,13721.0
6726,684,9,7,4,4,96,332582.7,94275.38,88311.09,149996.23,45.1,53795.42,16580.79,23899.17
6727,1433,10,5,3,5,68,206697.58,164533.25,19130.94,23033.39,11.14,103259.85,32364.43,28908.97
6728,1392,4,3,6,2,89,175131.73,45985.45,19118.0,110028.28,62.83,26240.73,10873.06,8871.66
6729,1288,6,4,5,3,92,326320.84,85073.84,74181.46,167065.54,51.2,65605.12,17536.52,1932.2
6730,870,1,6,5,3,50,23451.15,10253.5,2460.31,10737.34,45.79,7543.19,1095.27,1615.04
6731,491,10,1,8,5,18,110911.29,95803.84,3305.35,11802.1,10.64,62820.07,21630.98,11352.79
6732,744,5,2,8,5,73,59836.83,36452.75,3306.04,20078.04,33.55,21923.73,9054.98,5474.04
6733,446,1,1,4,3,16,145670.26,37209.51,117883.99,-9423.24,-6.47,28453.91,6358.09,2397.5
6734,99,4,4,3,2,59,108667.19,38846.69,9236.49,60584.01,55.75,24444.56,9534.48,4867.65
6735,493,5,5,7,4,20,414783.35,260954.65,46403.69,107425.01,25.9,153187.27,47519.66,60247.71
6736,519,6,7,4,1,78,7480530.53,2742729.0,1705491.86,3032309.67,40.54,1863760.63,463363.22,415605.15
6737,611,1,7,1,2,65,9997870.11,3645786.62,589943.41,5762140.08,57.63,2796566.42,545813.32,303406.87
6738,379,8,1,5,1,63,519484.73,248166.98,52087.58,219230.17,42.2,136710.47,49294.21,62162.3
6739,576,9,8,6,3,6,123359.51,49335.13,24189.44,49834.94,40.4,29836.34,6634.25,12864.54
6740,602,2,7,6,4,77,2543415.42,733485.69,614264.44,1195665.29,47.01,561734.85,84893.73,86857.11
6741,821,7,2,1,3,35,1028686.7,794599.21,137842.05,96245.44,9.36,468296.86,82706.31,243596.04
6742,135,8,2,3,1,71,176457.74,153484.53,4182.41,18790.8,10.65,88414.15,22079.83,42990.55
6743,1238,1,7,1,5,49,1180370.57,394539.88,143030.9,642799.79,54.46,268738.1,62876.09,62925.68
6744,1079,10,5,8,1,51,437740.79,116554.0,117608.15,203578.64,46.51,87208.51,21307.41,8038.08
6745,714,1,2,2,2,43,6688705.91,4115941.91,951125.22,1621638.78,24.24,2715432.0,592335.38,808174.53
6746,55,8,5,8,1,58,70828.15,53985.67,20923.13,-4080.65,-5.76,40618.34,13367.33,0.0
6747,187,2,2,2,5,52,27951.99,23418.71,2036.28,2497.0,8.93,16538.52,3366.72,3513.48
6748,486,2,2,9,1,63,538416.6,395855.17,29876.73,112684.7,20.93,224464.62,65769.88,105620.68
6749,745,6,3,5,1,64,161822.96,75814.58,27708.57,58299.81,36.03,59010.38,8755.93,8048.26
6750,979,9,6,5,3,2,31153.45,12913.91,2611.29,15628.25,50.17,8314.18,1796.25,2803.49
6751,535,10,5,7,5,11,612968.81,295499.57,113262.63,204206.61,33.31,182058.05,31692.28,81749.25
6752,1062,4,4,1,1,23,133918.61,54814.83,29388.09,49715.69,37.12,37181.57,10081.89,7551.37
6753,894,2,8,9,2,100,29762.7,12961.03,5852.22,10949.45,36.79,8035.72,2756.29,2169.02
6754,532,5,4,6,4,91,27814.76,12072.88,5075.72,10666.16,38.35,6880.16,1561.71,3631.02
6755,425,1,1,1,4,81,338822.55,136501.27,53744.67,148576.61,43.85,75120.54,21183.17,40197.55
6756,719,9,5,6,1,64,63935.21,55118.08,6535.9,2281.23,3.57,36014.38,5649.19,13454.51
6757,1332,6,1,4,1,18,592063.02,198414.67,12482.88,381165.47,64.38,147318.64,44827.49,6268.54
6758,1172,1,2,8,3,54,926535.12,762593.61,142963.31,20978.2,2.26,519808.58,165478.64,77306.39
6759,406,2,5,9,5,1,252928.26,152941.76,59154.0,40832.5,16.14,119266.69,16745.3,16929.77
6760,455,3,1,9,5,88,53664.44,20451.99,4962.13,28250.32,52.64,12597.91,3164.54,4689.54
6761,863,3,7,7,5,27,387078.22,94043.27,37937.7,255097.25,65.9,57790.03,22880.07,13373.17
6762,423,5,7,7,4,93,585271.06,237830.92,174288.48,173151.66,29.58,139545.48,37768.52,60516.93
6763,494,3,8,6,4,78,43363.75,27263.13,3096.11,13004.51,29.99,16023.49,4878.23,6361.42
6764,973,2,4,4,1,49,173489.55,57447.04,39074.08,76968.43,44.36,35363.99,8805.85,13277.2
6765,368,1,5,7,5,55,461224.02,272752.35,101563.11,86908.56,18.84,199751.06,51664.67,21336.62
6766,717,7,5,7,2,24,399385.78,257470.35,102497.52,39417.91,9.87,193946.36,63523.99,0.0
6767,211,6,3,2,3,33,97703.08,66126.45,18398.87,13177.76,13.49,49619.61,16506.84,0.0
6768,1098,8,2,8,1,8,135588.69,111129.88,6724.92,17733.89,13.08,67058.73,24027.09,20044.07
6769,654,8,1,7,5,37,73285.66,30100.38,4374.44,38810.84,52.96,22656.51,4835.53,2608.35
6770,767,10,8,2,4,93,1470915.28,643219.58,409936.95,417758.75,28.4,402332.99,112026.23,128860.36
6771,655,10,3,9,2,25,283932.11,244023.97,34662.74,5245.4,1.85,140546.42,37460.05,66017.51
6772,334,4,7,7,3,3,154322.57,29911.01,3694.43,120717.13,78.22,22436.42,7413.03,61.56
6773,70,6,1,5,2,88,1200471.52,782224.94,725744.98,-307498.4,-25.61,544666.59,161266.66,76291.7
6774,433,1,2,6,2,16,45688.99,38579.65,11728.53,-4619.19,-10.11,22680.52,6455.91,9443.22
6775,1324,9,2,2,2,64,297941.62,195698.35,18637.33,83605.94,28.06,126981.06,19925.48,48791.81
6776,649,2,6,6,2,62,76832.53,40733.25,22819.13,13280.15,17.28,25094.5,7253.47,8385.27
6777,1072,10,3,3,2,85,77069.84,51379.74,8014.66,17675.44,22.93,36965.81,12721.07,1692.86
6778,572,8,8,4,5,4,159858.98,58640.34,8882.98,92335.66,57.76,38367.54,10464.9,9807.9
6779,766,4,8,1,3,28,1044588.18,655357.65,182423.87,206806.66,19.8,509563.11,83468.97,62325.57
6780,1209,4,8,7,4,27,4116.51,3300.15,918.59,-102.23,-2.48,1856.64,340.95,1102.56
6781,97,1,1,7,3,3,140801.49,43867.31,30472.57,66461.61,47.2,27708.94,6720.72,9437.65
6782,997,5,8,1,4,52,947192.22,238112.85,99118.02,609961.35,64.4,157353.79,56607.57,24151.49
6783,38,1,5,6,3,22,211785.57,146328.94,5203.9,60252.73,28.45,97414.21,36506.6,12408.13
6784,89,1,6,9,1,12,17738.31,11490.47,10627.71,-4379.87,-24.69,7154.72,2778.46,1557.3
6785,1455,2,6,7,5,64,50722.11,30766.86,5146.0,14809.25,29.2,22082.15,6442.98,2241.73
6786,786,7,1,6,1,94,67551.85,28122.29,20114.81,19314.75,28.59,21125.23,5166.67,1830.39
6787,1103,1,3,1,1,80,1314023.47,378457.33,81840.28,853725.86,64.97,289862.53,71378.16,17216.64
6788,1253,6,8,8,1,38,726501.68,601463.54,208080.73,-83042.59,-11.43,442178.84,108773.96,50510.74
6789,7,4,7,3,3,14,1454979.3,290057.62,276843.17,888078.51,61.04,216276.66,59768.52,14012.44
6790,104,3,1,4,2,48,516915.51,282195.38,59509.61,175210.52,33.9,190940.57,45950.15,45304.66
6791,20,10,1,5,1,48,108875.57,56299.18,4622.61,47953.78,44.04,41658.82,11281.26,3359.1
6792,236,2,2,1,1,66,316673.52,177329.21,50223.3,89121.01,28.14,109909.69,20967.73,46451.79
6793,28,7,4,7,3,19,303738.15,142075.2,55156.77,106506.18,35.07,91162.57,19869.83,31042.8
6794,910,10,5,6,1,34,1442401.28,1192964.21,163195.53,86241.54,5.98,743085.47,268894.68,180984.06
6795,171,9,3,5,2,49,141861.03,87713.44,18197.82,35949.77,25.34,57671.51,20661.98,9379.95
6796,1303,6,1,9,3,89,31053.24,12976.99,5894.34,12181.91,39.23,7989.72,2346.9,2640.37
6797,398,7,5,9,3,20,384847.47,247281.68,164064.3,-26498.51,-6.89,190696.37,25901.6,30683.71
6798,428,1,7,5,5,87,8529033.59,2592367.24,2292172.15,3644494.2,42.73,1612333.86,619695.11,360338.27
6799,278,7,1,4,3,82,1125669.43,498398.45,139735.77,487535.21,43.31,285358.15,102326.01,110714.29
6800,859,2,1,4,5,41,265090.83,75157.99,51270.45,138662.39,52.31,50443.63,12183.42,12530.93
6801,256,3,4,2,3,10,412510.44,146199.38,122361.57,-143949.49,-34.9,82329.66,27742.33,36127.38
6802,1352,3,1,8,4,23,480119.58,395018.44,70162.05,14939.09,3.11,227303.46,64967.19,102747.79
6803,297,2,7,7,5,57,299897.1,81162.63,69500.85,149233.62,49.76,48734.88,13781.49,18646.27
6804,1277,1,4,8,1,91,356221.38,110261.39,70217.08,175742.91,49.34,72419.74,25693.27,12148.38
6805,583,10,8,3,3,38,103135.87,41887.59,14811.78,46436.5,45.02,27212.18,5200.87,9474.54
6806,1301,2,5,6,2,33,3107764.21,912091.67,702910.4,1492762.14,48.03,669410.64,105392.53,137288.5
6807,4,9,6,7,4,51,36414.96,17288.57,2071.86,17054.53,46.83,12449.14,1735.93,3103.5
6808,266,5,3,8,2,57,3573141.99,2065100.56,577287.09,930754.34,26.05,1338295.04,303776.41,423029.11
6809,1235,1,1,5,5,9,968449.99,603479.5,218106.52,146863.97,15.16,378231.96,73692.13,151555.41
6810,1395,9,8,6,1,95,304197.89,237051.75,87571.89,-20425.75,-6.71,147632.94,31527.37,57891.44
6811,996,7,7,4,5,26,765270.44,279928.43,137758.02,347583.99,45.42,203793.18,28464.76,47670.49
6812,1197,3,8,3,1,43,8055787.95,3082224.07,470591.47,4502972.41,55.9,1732137.97,413262.48,936823.62
6813,1300,1,8,7,1,88,1287853.18,568258.63,199077.32,520517.23,40.42,314218.03,85185.8,168854.8
6814,854,1,5,5,3,99,2824692.4,1417727.11,553458.68,853506.61,30.22,1039158.83,148485.83,230082.46
6815,562,7,8,2,2,83,118244.15,61042.56,9238.72,47962.87,40.56,40272.44,11670.46,9099.66
6816,1319,9,5,1,3,14,9573507.93,7051740.52,332591.39,2189176.02,22.87,4090733.45,1306828.92,1654178.15
6817,260,3,3,4,4,69,264050.77,75013.33,17863.18,171174.26,64.83,45321.57,8593.18,21098.58
6818,41,6,2,1,3,1,416026.64,282196.01,22888.28,110942.35,26.67,215732.05,53406.01,13057.95
6819,378,8,2,7,3,50,52403.98,34322.06,2517.18,15564.74,29.7,25662.11,8573.58,86.36
6820,1258,1,6,6,4,95,677682.7,491002.22,163346.1,23334.38,3.44,350207.61,118660.67,22133.94
6821,75,8,1,6,3,1,1227232.27,517787.11,214979.12,494466.04,40.29,342211.61,51986.16,123589.34
6822,265,2,4,2,4,34,108849.06,31005.31,26632.63,51211.12,47.05,20763.46,6799.67,3442.17
6823,871,4,6,2,1,36,68110.73,26870.67,9134.51,32105.55,47.14,20806.13,4112.31,1952.23
6824,135,3,8,2,1,7,320236.26,164370.44,13791.09,142074.73,44.37,126914.89,18006.4,19449.15
6825,381,4,7,7,2,97,1104944.99,314268.77,60749.67,729926.55,66.06,188407.86,45379.62,80481.29
6826,459,9,2,2,4,35,296899.39,186532.96,31374.34,78992.09,26.61,137391.61,27655.47,21485.89
6827,669,5,3,9,1,81,95448.53,63152.4,3301.22,28994.91,30.38,37598.78,11271.86,14281.76
6828,1184,10,2,5,2,61,36446.63,31216.97,7124.27,-1894.61,-5.2,18702.51,6217.25,6297.21
6829,193,10,8,1,5,40,440771.26,283223.85,26178.95,131368.46,29.8,199814.82,60144.95,23264.08
6830,224,8,2,7,5,2,7080550.91,4134480.41,1716896.32,1229174.18,17.36,2659092.12,565950.24,909438.05
6831,417,4,5,4,5,67,7005575.9,4863573.55,1616753.85,525248.5,7.5,3717011.44,721100.58,425461.53
6832,1091,9,5,5,3,90,61104.46,42091.79,17129.36,1883.31,3.08,24012.2,6156.23,11923.36
6833,388,6,1,6,4,57,510821.21,388407.38,81617.85,40795.98,7.99,259320.54,59974.19,69112.65
6834,956,7,1,3,1,77,652524.96,172614.79,64414.91,415495.26,63.67,129469.99,43144.8,0.0
6835,774,6,8,6,1,4,64614.56,50136.03,18782.13,-4303.6,-6.66,38000.41,10864.05,1271.57
6836,852,4,6,7,3,40,156348.8,45097.32,31037.9,80213.58,51.3,26427.11,11105.15,7565.06
6837,1158,3,2,2,4,38,79858.66,57733.55,12564.7,9560.41,11.97,36621.93,11775.72,9335.9
6838,913,9,4,8,2,28,78011.84,24777.58,7481.55,45752.71,58.65,17155.94,3987.72,3633.92
6839,471,9,4,5,4,71,33857.56,28278.06,4949.06,630.44,1.86,16589.63,4480.99,7207.44
6840,1049,2,1,3,3,99,10128546.33,7318340.11,1408420.74,1401785.48,13.84,5654479.62,1268174.46,395686.03
6841,1187,2,1,6,5,17,63714.93,53111.47,4069.56,6533.9,10.25,40385.56,8632.23,4093.68
6842,972,6,8,3,3,78,186323.13,159603.22,43832.26,-17112.35,-9.18,93910.3,35790.85,29902.07
6843,373,1,6,1,5,34,51899.36,14253.36,15493.64,22152.36,42.68,8236.53,2419.51,3597.32
6844,1317,4,1,9,2,51,76956.37,58204.33,10475.37,8276.67,10.76,33155.74,8401.34,16647.25
6845,861,1,6,1,1,19,583982.37,151750.89,132410.62,299820.86,51.34,115205.03,32812.95,3732.91
6846,238,1,8,3,2,1,628143.24,512637.8,101971.43,13534.01,2.15,304780.33,116965.01,90892.46
6847,1192,2,5,4,2,27,196488.43,150827.12,50948.27,-5286.96,-2.69,97395.94,24594.53,28836.66
6848,312,3,4,1,3,75,100471.12,43348.94,6724.17,-50398.01,-50.16,28317.08,8677.21,6354.65
6849,1191,9,6,7,1,31,392925.29,177479.54,34422.52,-181023.23,-46.07,122065.55,19313.44,36100.54
6850,885,8,6,7,3,78,26973.41,9207.72,1553.65,16212.04,60.1,5216.17,1652.05,2339.51
6851,634,1,8,8,3,65,889925.2,701145.01,124811.35,63968.84,7.19,422197.61,74845.25,204102.15
6852,779,6,8,8,2,18,37259.91,23662.6,6492.32,7104.99,19.07,18083.97,2469.87,3108.76
6853,320,3,3,7,3,96,395556.71,236061.35,104232.16,55263.2,13.97,179155.06,45309.32,11596.97
6854,268,6,8,1,3,8,193254.32,160508.81,48757.74,-16012.23,-8.29,117122.77,23354.08,20031.96
6855,1341,1,3,6,3,8,92336.83,51717.52,26664.32,13954.99,15.11,28675.41,10932.08,12110.03
6856,1111,1,4,9,4,11,40546.47,22235.9,893.12,17417.45,42.96,13902.14,5212.37,3121.39
6857,1019,4,6,5,3,66,300536.01,83748.34,42312.82,174474.85,58.05,58157.4,10125.9,15465.04
6858,87,3,5,5,4,28,3682896.95,923365.92,534459.13,2225071.9,60.42,566294.55,192686.55,164384.83
6859,1407,3,3,9,3,94,237642.08,75063.47,36496.11,126082.5,53.06,56988.56,13299.6,4775.32
6860,1381,5,1,5,1,45,106991.61,69443.0,8064.66,29483.95,27.56,48318.06,8112.18,13012.75
6861,760,7,8,9,2,76,2184036.39,1222208.25,434847.44,526980.7,24.13,692428.08,241678.1,288102.06
6862,1389,5,7,1,5,49,7230624.47,2227159.5,320939.31,4682525.66,64.76,1690572.82,426322.92,110263.76
6863,995,9,5,2,1,74,608234.67,511338.65,151569.54,-54673.52,-8.99,393877.17,90684.01,26777.47
6864,1031,3,1,9,4,18,72996.86,53049.77,33113.27,-13166.18,-18.04,30125.58,12677.34,10246.85
6865,382,3,7,3,2,12,4952819.17,1310253.98,1214320.52,2428244.67,49.03,881070.93,233437.41,195745.64
6866,717,8,2,6,4,77,79321.42,47449.16,6489.89,25382.37,32.0,29407.75,11794.78,6246.63
6867,616,1,6,8,3,9,12028.5,5457.41,2879.99,3691.1,30.69,3494.67,962.6,1000.14
6868,1422,9,6,9,3,16,496000.68,420198.93,29390.11,46411.64,9.36,248471.94,49322.03,122404.96
6869,157,1,6,8,3,98,45773.07,39165.65,11381.18,-4773.76,-10.43,26748.44,6680.51,5736.7
6870,1038,9,4,6,2,52,84069.77,23736.95,16633.67,43699.15,51.98,18285.41,3022.88,2428.66
6871,411,1,3,9,5,68,186045.12,113388.55,54415.1,18241.47,9.8,75483.52,21495.07,16409.96
6872,832,2,4,1,1,33,397274.05,301192.09,48231.72,47850.24,12.04,171399.49,61434.1,68358.5
6873,674,4,8,4,4,72,529938.23,295471.53,85063.31,149403.39,28.19,204643.67,50308.55,40519.31
6874,203,9,6,2,4,69,24876.47,6437.93,4043.0,14395.54,57.87,4044.64,738.14,1655.15
6875,989,1,3,2,4,100,198056.45,102392.75,46775.96,48887.74,24.68,76473.34,17437.1,8482.32
6876,560,6,6,2,4,79,191629.35,74902.54,15089.94,101636.87,53.04,48684.85,8405.42,17812.27
6877,234,1,7,1,3,79,1364637.35,406876.78,58137.87,899622.7,65.92,241828.48,82318.86,82729.44
6878,528,9,2,3,4,100,146479.57,84179.37,27912.58,34387.62,23.48,49998.7,18397.84,15782.83
6879,474,1,3,7,5,30,660253.72,471966.35,123504.62,64782.75,9.81,343032.58,115328.3,13605.46
6880,618,1,2,1,1,63,1042098.17,673409.23,145155.22,223533.72,21.45,411510.38,82371.63,179527.22
6881,1041,1,6,9,4,62,41153.92,28549.59,1816.11,10788.22,26.21,20740.24,5135.02,2674.33
6882,1221,3,6,7,5,5,630142.31,421841.71,152450.12,55850.48,8.86,251988.87,78095.81,91757.03
6883,1373,8,5,8,5,96,655854.53,330297.8,75900.12,249656.61,38.07,206101.82,78733.58,45462.41
6884,685,1,1,8,4,31,184281.41,93095.67,49115.57,42070.17,22.83,61169.63,18069.08,13856.96
6885,1161,6,5,2,4,73,732705.09,470194.29,87893.61,174617.19,23.83,360608.48,57282.1,52303.71
6886,654,4,3,9,3,17,28888.74,13048.39,5115.17,10725.18,37.13,9972.86,2158.89,916.64
6887,590,5,5,7,2,47,212603.38,79392.7,58139.88,75070.8,35.31,47443.53,15736.77,16212.39
6888,406,6,4,7,5,83,449115.47,290560.04,114949.06,43606.37,9.71,183747.37,59577.2,47235.46
6889,1141,10,7,8,4,3,379496.32,91806.85,10120.23,277569.24,73.14,53648.42,21066.1,17092.33
6890,902,5,1,4,5,56,515373.0,383423.29,67773.67,64176.04,12.45,255857.05,48723.92,78842.32
6891,182,5,8,1,3,2,287904.07,74282.2,44442.16,169179.71,58.76,48724.22,18030.62,7527.36
